work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2022,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Data Scientist,205000,USD,205000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,185000,USD,185000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,United States,In-person,United States,M,Machine Learning and AI
2022,Entry-level,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering
2022,Entry-level,Full-time,Data Engineer,135000,USD,135000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Analyst,150000,USD,150000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,110000,USD,110000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,95000,USD,95000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Applied Scientist,205000,USD,205000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Applied Scientist,184000,USD,184000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Science Tech Lead,375000,USD,375000,United States,Hybrid,United States,L,Data Science and Research
2022,Senior,Full-time,Data Engineer,191200,USD,191200,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,225000,USD,225000,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,156400,USD,156400,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Analyst,169000,USD,169000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,110600,USD,110600,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,United States,In-person,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Engineer,85000,GBP,104663,United Kingdom,In-person,United Kingdom,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Engineer,65000,GBP,80036,United Kingdom,In-person,United Kingdom,M,Machine Learning and AI
2022,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,140700,USD,140700,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,93800,USD,93800,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,350000,USD,350000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,135000,USD,135000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Analyst,115934,USD,115934,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,81666,USD,81666,United States,Remote,United States,M,Data Analysis
2022,Mid-level,Full-time,Machine Learning Engineer,100000,CHF,104697,Switzerland,Remote,Switzerland,L,Machine Learning and AI
2022,Entry-level,Full-time,Machine Learning Developer,33000,USD,33000,Italy,Remote,Germany,S,Machine Learning and AI
2022,Entry-level,Full-time,Machine Learning Scientist,33000,EUR,34672,Italy,Remote,Germany,S,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Engineer,201000,USD,201000,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Machine Learning Engineer,119000,USD,119000,United States,In-person,United States,M,Machine Learning and AI
2022,Senior,Full-time,Data Engineer,175000,USD,175000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Analyst,154560,USD,154560,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,123648,USD,123648,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,130000,USD,130000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Engineer,170000,USD,170000,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,145000,USD,145000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,135000,USD,135000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,100000,USD,100000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,247500,USD,247500,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,172200,USD,172200,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,177500,USD,177500,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,134000,USD,134000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research
2022,Senior,Full-time,Data Architect,192564,USD,192564,United States,Remote,United States,M,Data Architecture and Modeling
2022,Senior,Full-time,Data Architect,144854,USD,144854,United States,Remote,United States,M,Data Architecture and Modeling
2022,Senior,Full-time,Data Analyst,130000,USD,130000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,105000,USD,105000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Engineer,179305,USD,179305,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,142127,USD,142127,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,315000,USD,315000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,225000,USD,225000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,243900,USD,243900,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,156600,USD,156600,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Analyst,206000,USD,206000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,160000,USD,160000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,109000,USD,109000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,79000,USD,79000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,160000,USD,160000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Analyst,109000,USD,109000,United States,In-person,United States,M,Data Analysis
2022,Mid-level,Full-time,Data Scientist Lead,85000,EUR,89306,Austria,Hybrid,Austria,L,Data Science and Research
2022,Senior,Full-time,Data Engineer,182500,USD,182500,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,128500,USD,128500,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,160000,USD,160000,United States,Remote,United States,M,Data Engineering
2022,Mid-level,Full-time,Data Engineer,90000,USD,90000,United States,Remote,United States,M,Data Engineering
2022,Entry-level,Full-time,Data Manager,77300,USD,77300,United States,Remote,United States,M,Leadership and Management
2022,Entry-level,Full-time,Data Manager,45600,USD,45600,United States,Remote,United States,M,Leadership and Management
2022,Senior,Full-time,Data Analyst,127000,USD,127000,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,110000,USD,110000,United States,Remote,United States,M,Data Analysis
2022,Senior,Full-time,Data Architect,210000,USD,210000,United States,Remote,United States,M,Data Architecture and Modeling
2022,Senior,Full-time,Data Architect,136000,USD,136000,United States,Remote,United States,M,Data Architecture and Modeling
2022,Senior,Full-time,Data Engineer,170000,USD,170000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,140000,USD,140000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,247500,USD,247500,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,172200,USD,172200,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,225000,USD,225000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,184100,USD,184100,United States,In-person,United States,M,Data Engineering
2022,Mid-level,Full-time,Machine Learning Engineer,130000,USD,130000,United States,In-person,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Machine Learning Engineer,90000,USD,90000,United States,In-person,United States,M,Machine Learning and AI
2022,Mid-level,Full-time,Data Scientist,120000,USD,120000,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,100000,USD,100000,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,85000,USD,85000,United States,Remote,United States,M,Data Science and Research
2022,Mid-level,Full-time,Data Scientist,78000,USD,78000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Engineer,161000,USD,161000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,110000,USD,110000,United States,Remote,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,136000,USD,136000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,104000,USD,104000,United States,Remote,United States,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,45000,EUR,47280,Spain,In-person,Spain,M,Data Science and Research
2022,Senior,Full-time,Data Scientist,36000,EUR,37824,Spain,In-person,Spain,M,Data Science and Research
2022,Executive,Full-time,Head of Data,205000,USD,205000,United States,In-person,United States,M,Leadership and Management
2022,Executive,Full-time,Head of Data,160000,USD,160000,United States,In-person,United States,M,Leadership and Management
2022,Senior,Full-time,Data Analyst,169000,USD,169000,United States,In-person,United States,M,Data Analysis
2022,Senior,Full-time,Data Analyst,110600,USD,110600,United States,In-person,United States,M,Data Analysis
2022,Entry-level,Full-time,Data Engineer,50000,GBP,61566,United Kingdom,Remote,United Kingdom,M,Data Engineering
2022,Entry-level,Full-time,Data Engineer,40000,GBP,49253,United Kingdom,Remote,United Kingdom,M,Data Engineering
2022,Senior,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering
2022,Senior,Full-time,Data Scientist,245000,USD,245000,United States,In-person,United States,M,Data Science and Research
